Seq_ID                                         	HCA    	Disord 	Aggreg 
NC_000913.3_-_1338484-1338624_1_nc_intergenic  	1.390  	nan    	nan    	
NC_000913.3_-_1339267-1339368_1_nc_intergenic  	-4.120 	nan    	nan    	
NC_000913.3_-_1340038-1340121_1_nc_intergenic  	2.890  	nan    	nan    	
NC_000913.3_+_1340119-1340223_0_nc_intergenic  	0.240  	nan    	nan    	
NC_000913.3_-_1340179-1340316_1_nc_intergenic  	3.840  	nan    	nan    	
NC_000913.3_+_1340512-1340649_0_nc_intergenic  	2.070  	nan    	nan    	
NC_000913.3_-_1341769-1341843_1_nc_intergenic  	3.830  	nan    	nan    	
NC_000913.3_-_1341844-1341918_1_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_+_1341766-1341924_0_nc_intergenic  	0.020  	nan    	nan    	
NC_000913.3_-_1342981-1343043_1_nc_intergenic  	-3.250 	nan    	nan    	
NC_000913.3_+_1342990-1343160_0_nc_intergenic  	2.110  	nan    	nan    	
NC_000913.3_+_1343404-1343496_0_nc_intergenic  	-0.330 	nan    	nan    	
NC_000913.3_-_1343353-1343544_1_nc_intergenic  	4.750  	nan    	nan    	
NC_000913.3_+_1343509-1343583_0_nc_intergenic  	1.290  	nan    	nan    	
NC_000913.3_-_1343545-1343643_1_nc_intergenic  	3.340  	nan    	nan    	
NC_000913.3_-_1344358-1344435_1_nc_intergenic  	3.840  	nan    	nan    	
NC_000913.3_+_1344562-1344693_0_nc_intergenic  	-4.530 	nan    	nan    	
NC_000913.3_+_1346857-1346919_0_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_-_1346893-1347051_1_nc_intergenic  	-5.170 	nan    	nan    	
NC_000913.3_+_1348915-1348983_0_nc_intergenic  	1.410  	nan    	nan    	
NC_000913.3_-_1348888-1348989_1_nc_intergenic  	-5.940 	nan    	nan    	
NC_000913.3_-_1350064-1350135_1_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_-_1350136-1350255_1_nc_intergenic  	-4.620 	nan    	nan    	
NC_000913.3_+_1350145-1350288_0_nc_intergenic  	-1.680 	nan    	nan    	
NC_000913.3_+_1351048-1351152_0_nc_intergenic  	2.560  	nan    	nan    	
NC_000913.3_-_1351051-1351152_1_nc_intergenic  	1.640  	nan    	nan    	
NC_000913.3_+_1351159-1351296_0_nc_intergenic  	-5.290 	nan    	nan    	
NC_000913.3_-_1351324-1351464_1_nc_intergenic  	-0.280 	nan    	nan    	
NC_000913.3_+_1351297-1351548_0_nc_intergenic  	-3.420 	nan    	nan    	
NC_000913.3_+_1357228-1357293_0_nc_intergenic  	-1.710 	nan    	nan    	
NC_000913.3_+_1357294-1357359_0_nc_intergenic  	-0.670 	nan    	nan    	
NC_000913.3_+_1357702-1357782_0_nc_intergenic  	0.350  	nan    	nan    	
NC_000913.3_-_1359346-1359429_1_nc_intergenic  	-2.810 	nan    	nan    	
NC_000913.3_+_1359406-1359600_0_nc_intergenic  	2.160  	nan    	nan    	
NC_000913.3_+_1360867-1360953_0_nc_intergenic  	3.750  	nan    	nan    	
NC_000913.3_+_1360954-1361028_0_nc_intergenic  	7.040  	nan    	nan    	
NC_000913.3_-_1360999-1361067_1_nc_intergenic  	4.090  	nan    	nan    	
NC_000913.3_-_1361068-1361181_1_nc_intergenic  	5.700  	nan    	nan    	
NC_000913.3_-_1361851-1361973_1_nc_intergenic  	6.050  	nan    	nan    	
NC_000913.3_+_1362469-1362582_0_nc_intergenic  	-2.650 	nan    	nan    	
NC_000913.3_+_1362583-1362696_0_nc_intergenic  	-4.730 	nan    	nan    	
NC_000913.3_-_1362571-1362699_1_nc_intergenic  	-2.170 	nan    	nan    	
NC_000913.3_-_1364137-1364307_1_nc_intergenic  	3.160  	nan    	nan    	
NC_000913.3_+_1367935-1368006_0_nc_intergenic  	2.610  	nan    	nan    	
NC_000913.3_-_1368028-1368132_1_nc_intergenic  	3.090  	nan    	nan    	
NC_000913.3_-_1368715-1368780_1_nc_intergenic  	1.860  	nan    	nan    	
NC_000913.3_-_1368985-1369107_1_nc_intergenic  	-2.250 	nan    	nan    	
NC_000913.3_-_1369570-1369641_1_nc_intergenic  	2.610  	nan    	nan    	
NC_000913.3_+_1369972-1370136_0_nc_intergenic  	-1.740 	nan    	nan    	
NC_000913.3_-_1370083-1370235_1_nc_intergenic  	0.800  	nan    	nan    	
NC_000913.3_+_1370137-1370304_0_nc_intergenic  	1.350  	nan    	nan    	
NC_000913.3_+_1374004-1374180_0_nc_intergenic  	0.740  	nan    	nan    	
NC_000913.3_-_1374895-1375032_1_nc_intergenic  	-6.160 	nan    	nan    	
NC_000913.3_-_1376560-1377057_1_nc_intergenic  	-5.420 	nan    	nan    	
NC_000913.3_-_1377823-1377969_1_nc_intergenic  	1.270  	nan    	nan    	
NC_000913.3_+_1377802-1377996_0_nc_intergenic  	-5.190 	nan    	nan    	
NC_000913.3_-_1381807-1382031_1_nc_intergenic  	4.150  	nan    	nan    	
NC_000913.3_-_1383892-1383999_1_nc_intergenic  	-2.290 	nan    	nan    	
NC_000913.3_-_1386517-1386600_1_nc_intergenic  	4.330  	nan    	nan    	
NC_000913.3_+_1386532-1386711_0_nc_intergenic  	-0.140 	nan    	nan    	
NC_000913.3_+_1388863-1388943_0_nc_intergenic  	-4.810 	nan    	nan    	
NC_000913.3_+_1390543-1390737_0_nc_intergenic  	3.310  	nan    	nan    	
NC_000913.3_-_1390807-1390929_1_nc_intergenic  	4.580  	nan    	nan    	
NC_000913.3_-_1391902-1392051_1_nc_intergenic  	-1.220 	nan    	nan    	
NC_000913.3_-_1392958-1393077_1_nc_intergenic  	-1.050 	nan    	nan    	
NC_000913.3_+_1392904-1393104_0_nc_intergenic  	3.500  	nan    	nan    	
NC_000913.3_+_1393129-1393206_0_nc_intergenic  	6.280  	nan    	nan    	
NC_000913.3_-_1393090-1393212_1_nc_intergenic  	3.620  	nan    	nan    	
NC_000913.3_-_1394818-1394988_1_nc_intergenic  	-4.500 	nan    	nan    	
NC_000913.3_-_1395919-1395999_1_nc_intergenic  	5.000  	nan    	nan    	
NC_000913.3_+_1395907-1396014_0_nc_intergenic  	-1.090 	nan    	nan    	
NC_000913.3_+_1397200-1397274_0_nc_intergenic  	-3.500 	nan    	nan    	
NC_000913.3_-_1397287-1397385_1_nc_intergenic  	2.690  	nan    	nan    	
NC_000913.3_-_1397533-1397757_1_nc_intergenic  	-2.960 	nan    	nan    	
NC_000913.3_+_1398619-1398687_0_nc_intergenic  	8.640  	nan    	nan    	
NC_000913.3_-_1399573-1399644_1_nc_intergenic  	7.700  	nan    	nan    	
NC_000913.3_-_1399645-1399713_1_nc_intergenic  	7.640  	nan    	nan    	
NC_000913.3_+_1401730-1401855_0_nc_intergenic  	1.270  	nan    	nan    	
NC_000913.3_-_1401703-1401915_1_nc_intergenic  	-1.690 	nan    	nan    	
NC_000913.3_-_1404664-1404726_1_nc_intergenic  	2.550  	nan    	nan    	
NC_000913.3_-_1405822-1405893_1_nc_intergenic  	6.870  	nan    	nan    	
NC_000913.3_+_1405873-1405977_0_nc_intergenic  	7.090  	nan    	nan    	
NC_000913.3_+_1407799-1407867_0_nc_intergenic  	-2.180 	nan    	nan    	
NC_000913.3_+_1407883-1407984_0_nc_intergenic  	0.610  	nan    	nan    	
NC_000913.3_-_1407898-1408017_1_nc_intergenic  	2.440  	nan    	nan    	
NC_000913.3_+_1408000-1408152_0_nc_intergenic  	2.820  	nan    	nan    	
NC_000913.3_-_1408987-1409109_1_nc_intergenic  	4.620  	nan    	nan    	
NC_000913.3_+_1408981-1409136_0_nc_intergenic  	2.860  	nan    	nan    	
NC_000913.3_-_1435009-1435347_1_nc_intergenic  	0.440  	nan    	nan    	
NC_000913.3_+_1435570-1435647_0_nc_intergenic  	0.800  	nan    	nan    	
NC_000913.3_-_1435633-1435695_1_nc_intergenic  	8.500  	nan    	nan    	
NC_000913.3_-_1435696-1435779_1_nc_intergenic  	3.670  	nan    	nan    	
NC_000913.3_+_1437016-1437081_0_nc_intergenic  	1.050  	nan    	nan    	
NC_000913.3_-_1437016-1437084_1_nc_intergenic  	9.320  	nan    	nan    	
NC_000913.3_-_1440781-1440900_1_nc_intergenic  	-1.540 	nan    	nan    	
NC_000913.3_-_1440922-1441008_1_nc_intergenic  	-1.110 	nan    	nan    	
NC_000913.3_+_1440922-1441110_0_nc_intergenic  	-0.350 	nan    	nan    	
NC_000913.3_-_1441012-1441122_1_nc_intergenic  	-10.000	nan    	nan    	
NC_000913.3_+_1441717-1441797_0_nc_intergenic  	2.730  	nan    	nan    	
NC_000913.3_-_1441756-1442007_1_nc_intergenic  	-2.060 	nan    	nan    	
NC_000913.3_-_1442824-1442892_1_nc_intergenic  	4.230  	nan    	nan    	
NC_000913.3_+_1443013-1443093_0_nc_intergenic  	7.150  	nan    	nan    	
NC_000913.3_-_1443028-1443093_1_nc_intergenic  	0.000  	nan    	nan    	
NC_000913.3_+_1446277-1446342_0_nc_intergenic  	6.570  	nan    	nan    	
NC_000913.3_-_1446049-1446342_1_nc_intergenic  	4.020  	nan    	nan    	
NC_000913.3_+_1447258-1447338_0_nc_intergenic  	3.380  	nan    	nan    	
NC_000913.3_-_1447264-1447344_1_nc_intergenic  	-4.000 	nan    	nan    	
NC_000913.3_+_1447387-1447506_0_nc_intergenic  	0.970  	nan    	nan    	
NC_000913.3_-_1447405-1447542_1_nc_intergenic  	5.090  	nan    	nan    	
NC_000913.3_-_1448941-1449075_1_nc_intergenic  	-2.910 	nan    	nan    	
NC_000913.3_+_1449019-1449102_0_nc_intergenic  	-2.150 	nan    	nan    	
NC_000913.3_-_1451422-1451484_1_nc_intergenic  	-6.100 	nan    	nan    	
NC_000913.3_+_1451383-1451529_0_nc_intergenic  	2.190  	nan    	nan    	
NC_000913.3_-_1451485-1451568_1_nc_intergenic  	4.300  	nan    	nan    	
NC_000913.3_+_1451530-1451676_0_nc_intergenic  	-2.250 	nan    	nan    	
NC_000913.3_+_1453570-1453746_0_nc_intergenic  	1.710  	nan    	nan    	
NC_000913.3_+_1453777-1453890_0_nc_intergenic  	4.110  	nan    	nan    	
NC_000913.3_-_1455898-1455975_1_nc_intergenic  	3.920  	nan    	nan    	
NC_000913.3_-_1457425-1457571_1_nc_intergenic  	-2.290 	nan    	nan    	
NC_000913.3_-_1460857-1460952_1_nc_intergenic  	-5.000 	nan    	nan    	
NC_000913.3_-_1463362-1463496_1_nc_intergenic  	-2.520 	nan    	nan    	
NC_000913.3_+_1463359-1463502_0_nc_intergenic  	-2.190 	nan    	nan    	
NC_000913.3_+_1465096-1465164_0_nc_intergenic  	7.500  	nan    	nan    	
NC_000913.3_-_1465240-1465320_1_nc_intergenic  	-1.770 	nan    	nan    	
NC_000913.3_+_1465336-1465431_0_nc_intergenic  	1.190  	nan    	nan    	
NC_000913.3_-_1467856-1467939_1_nc_intergenic  	1.590  	nan    	nan    	
NC_000913.3_+_1467865-1467996_0_nc_intergenic  	3.530  	nan    	nan    	
NC_000913.3_-_1470460-1470549_1_nc_intergenic  	4.790  	nan    	nan    	
NC_000913.3_-_1473997-1474107_1_nc_intergenic  	-1.310 	nan    	nan    	
NC_000913.3_+_1474048-1474119_0_nc_intergenic  	6.740  	nan    	nan    	
NC_000913.3_+_1474120-1474194_0_nc_intergenic  	3.710  	nan    	nan    	
NC_000913.3_-_1475053-1475124_1_nc_intergenic  	0.830  	nan    	nan    	
NC_000913.3_+_1474975-1475244_0_nc_intergenic  	1.080  	nan    	nan    	
NC_000913.3_-_1477495-1477659_1_nc_intergenic  	1.870  	nan    	nan    	
NC_000913.3_-_1478158-1478328_1_nc_intergenic  	-5.160 	nan    	nan    	
NC_000913.3_-_1479100-1479171_1_nc_intergenic  	-1.610 	nan    	nan    	
NC_000913.3_-_1482184-1482291_1_nc_intergenic  	0.510  	nan    	nan    	
NC_000913.3_+_1482814-1482909_0_nc_intergenic  	2.450  	nan    	nan    	
NC_000913.3_-_1482838-1483005_1_nc_intergenic  	1.350  	nan    	nan    	
NC_000913.3_+_1482976-1483056_0_nc_intergenic  	-0.270 	nan    	nan    	
NC_000913.3_-_1486969-1487049_1_nc_intergenic  	4.150  	nan    	nan    	
NC_000913.3_+_1487032-1487214_0_nc_intergenic  	3.600  	nan    	nan    	
NC_000913.3_-_1487170-1487241_1_nc_intergenic  	4.220  	nan    	nan    	
NC_000913.3_+_1487986-1488084_0_nc_intergenic  	2.120  	nan    	nan    	
NC_000913.3_-_1488001-1488087_1_nc_intergenic  	-0.290 	nan    	nan    	
NC_000913.3_+_1488085-1488186_0_nc_intergenic  	5.240  	nan    	nan    	
NC_000913.3_-_1488088-1488216_1_nc_intergenic  	1.070  	nan    	nan    	
NC_000913.3_+_1490698-1490766_0_nc_intergenic  	3.230  	nan    	nan    	
NC_000913.3_-_1490710-1490838_1_nc_intergenic  	-0.290 	nan    	nan    	
NC_000913.3_+_1490767-1490853_0_nc_intergenic  	4.570  	nan    	nan    	
NC_000913.3_-_1491580-1491672_1_nc_intergenic  	7.530  	nan    	nan    	
NC_000913.3_+_1491580-1491807_0_nc_intergenic  	3.160  	nan    	nan    	
NC_000913.3_-_1492126-1492239_1_nc_intergenic  	-3.270 	nan    	nan    	
NC_000913.3_+_1492180-1492308_0_nc_intergenic  	-0.310 	nan    	nan    	
NC_000913.3_-_1492261-1492347_1_nc_intergenic  	-2.430 	nan    	nan    	
NC_000913.3_+_1492318-1492383_0_nc_intergenic  	7.380  	nan    	nan    	
NC_000913.3_-_1492348-1492410_1_nc_intergenic  	7.500  	nan    	nan    	
NC_000913.3_-_1492438-1492512_1_nc_intergenic  	3.710  	nan    	nan    	
NC_000913.3_+_1494019-1494162_0_nc_intergenic  	7.890  	nan    	nan    	
NC_000913.3_+_1495159-1495221_0_nc_intergenic  	0.600  	nan    	nan    	
NC_000913.3_+_1496632-1496772_0_nc_intergenic  	0.960  	nan    	nan    	
NC_000913.3_-_1496764-1496871_1_nc_intergenic  	0.430  	nan    	nan    	
NC_000913.3_+_1496773-1497027_0_nc_intergenic  	-0.600 	nan    	nan    	
NC_000913.3_+_1498507-1498584_0_nc_intergenic  	2.440  	nan    	nan    	
NC_000913.3_-_1498432-1498671_1_nc_intergenic  	-4.140 	nan    	nan    	
NC_000913.3_-_1498882-1498998_1_nc_intergenic  	4.340  	nan    	nan    	
NC_000913.3_-_1500427-1500591_1_nc_intergenic  	1.440  	nan    	nan    	
NC_000913.3_-_1502038-1502250_1_nc_intergenic  	0.230  	nan    	nan    	
NC_000913.3_+_1502200-1502292_0_nc_intergenic  	9.430  	nan    	nan    	
NC_000913.3_-_1502296-1502421_1_nc_intergenic  	-7.150 	nan    	nan    	
NC_000913.3_+_1502350-1502562_0_nc_intergenic  	3.830  	nan    	nan    	
NC_000913.3_+_1503031-1503174_0_nc_intergenic  	2.380  	nan    	nan    	
NC_000913.3_+_1504849-1504947_0_nc_intergenic  	-3.310 	nan    	nan    	
NC_000913.3_+_1506019-1506132_0_nc_intergenic  	-2.650 	nan    	nan    	
NC_000913.3_-_1506127-1506192_1_nc_intergenic  	-4.480 	nan    	nan    	
NC_000913.3_-_1509031-1509117_1_nc_intergenic  	1.820  	nan    	nan    	
NC_000913.3_+_1509061-1509141_0_nc_intergenic  	3.350  	nan    	nan    	
NC_000913.3_+_1509142-1509246_0_nc_intergenic  	3.710  	nan    	nan    	
NC_000913.3_-_1509121-1509249_1_nc_intergenic  	-1.260 	nan    	nan    	
NC_000913.3_-_1511431-1511529_1_nc_intergenic  	5.810  	nan    	nan    	
NC_000913.3_+_1511476-1511544_0_nc_intergenic  	-1.180 	nan    	nan    	
NC_000913.3_-_1511551-1511628_1_nc_intergenic  	1.720  	nan    	nan    	
NC_000913.3_+_1511593-1511745_0_nc_intergenic  	-3.020 	nan    	nan    	
NC_000913.3_-_1515550-1515639_1_nc_intergenic  	0.690  	nan    	nan    	
NC_000913.3_+_1517032-1517106_0_nc_intergenic  	-0.330 	nan    	nan    	
NC_000913.3_-_1516999-1517118_1_nc_intergenic  	5.950  	nan    	nan    	
NC_000913.3_+_1517137-1517277_0_nc_intergenic  	0.500  	nan    	nan    	
NC_000913.3_-_1517191-1517490_1_nc_intergenic  	-0.990 	nan    	nan    	
NC_000913.3_+_1518862-1518924_0_nc_intergenic  	-5.150 	nan    	nan    	
NC_000913.3_+_1520065-1520130_0_nc_intergenic  	-0.760 	nan    	nan    	
NC_000913.3_-_1519978-1520130_1_nc_intergenic  	1.620  	nan    	nan    	
NC_000913.3_-_1520188-1520256_1_nc_intergenic  	-3.860 	nan    	nan    	
NC_000913.3_+_1520209-1520283_0_nc_intergenic  	-2.710 	nan    	nan    	
NC_000913.3_-_1520899-1520985_1_nc_intergenic  	7.390  	nan    	nan    	
NC_000913.3_+_1520839-1521048_0_nc_intergenic  	2.100  	nan    	nan    	
NC_000913.3_-_1523062-1523211_1_nc_intergenic  	8.220  	nan    	nan    	
NC_000913.3_+_1523248-1523358_0_nc_intergenic  	3.970  	nan    	nan    	
NC_000913.3_-_1524331-1524435_1_nc_intergenic  	-0.260 	nan    	nan    	
NC_000913.3_+_1524352-1524447_0_nc_intergenic  	1.260  	nan    	nan    	
NC_000913.3_-_1526035-1526109_1_nc_intergenic  	-2.710 	nan    	nan    	
NC_000913.3_+_1526005-1526199_0_nc_intergenic  	0.890  	nan    	nan    	
NC_000913.3_-_1526110-1526250_1_nc_intergenic  	3.890  	nan    	nan    	
NC_000913.3_+_1526845-1526931_0_nc_intergenic  	1.000  	nan    	nan    	
NC_000913.3_-_1527118-1527186_1_nc_intergenic  	-0.410 	nan    	nan    	
NC_000913.3_+_1527085-1527216_0_nc_intergenic  	8.560  	nan    	nan    	
NC_000913.3_-_1527187-1527282_1_nc_intergenic  	-0.740 	nan    	nan    	
NC_000913.3_+_1527301-1527402_0_nc_intergenic  	2.330  	nan    	nan    	
NC_000913.3_-_1527340-1527489_1_nc_intergenic  	-2.060 	nan    	nan    	
NC_000913.3_+_1527403-1527531_0_nc_intergenic  	4.690  	nan    	nan    	
NC_000913.3_-_1527523-1527588_1_nc_intergenic  	5.760  	nan    	nan    	
NC_000913.3_+_1527568-1527690_0_nc_intergenic  	4.000  	nan    	nan    	
NC_000913.3_+_1527703-1527828_0_nc_intergenic  	3.610  	nan    	nan    	
NC_000913.3_-_1527724-1527837_1_nc_intergenic  	-0.110 	nan    	nan    	
NC_000913.3_-_1527838-1527948_1_nc_intergenic  	5.110  	nan    	nan    	
NC_000913.3_+_1529893-1529961_0_nc_intergenic  	2.360  	nan    	nan    	
NC_000913.3_-_1530538-1530615_1_nc_intergenic  	7.080  	nan    	nan    	
NC_000913.3_-_1531573-1531692_1_nc_intergenic  	0.440  	nan    	nan    	
NC_000913.3_+_1531669-1531737_0_nc_intergenic  	0.500  	nan    	nan    	
NC_000913.3_-_1531783-1531890_1_nc_intergenic  	5.490  	nan    	nan    	
NC_000913.3_-_1532923-1532985_1_nc_intergenic  	-4.200 	nan    	nan    	
NC_000913.3_-_1533181-1533351_1_nc_intergenic  	5.270  	nan    	nan    	
NC_000913.3_+_1533802-1533894_0_nc_intergenic  	1.700  	nan    	nan    	
NC_000913.3_-_1533766-1533978_1_nc_intergenic  	1.430  	nan    	nan    	
NC_000913.3_-_1535773-1535979_1_nc_intergenic  	2.000  	nan    	nan    	
NC_000913.3_-_1536481-1536732_1_nc_intergenic  	3.140  	nan    	nan    	
NC_000913.3_+_1544125-1544190_0_nc_intergenic  	4.860  	nan    	nan    	
NC_000913.3_-_1544044-1544229_1_nc_intergenic  	4.300  	nan    	nan    	
NC_000913.3_+_1544272-1544511_0_nc_intergenic  	5.240  	nan    	nan    	
NC_000913.3_+_1544725-1544790_0_nc_intergenic  	0.140  	nan    	nan    	
NC_000913.3_-_1545952-1546065_1_nc_intergenic  	6.320  	nan    	nan    	
NC_000913.3_-_1546207-1546287_1_nc_intergenic  	2.690  	nan    	nan    	
NC_000913.3_+_1546201-1546401_0_nc_intergenic  	-1.520 	nan    	nan    	
NC_000913.3_+_1547206-1547271_0_nc_intergenic  	2.860  	nan    	nan    	
NC_000913.3_+_1547272-1547376_0_nc_intergenic  	4.260  	nan    	nan    	
NC_000913.3_-_1547296-1547517_1_nc_intergenic  	-0.480 	nan    	nan    	
NC_000913.3_-_1552162-1552269_1_nc_intergenic  	-3.340 	nan    	nan    	
NC_000913.3_-_1552621-1552710_1_nc_intergenic  	-7.310 	nan    	nan    	
NC_000913.3_+_1552669-1552755_0_nc_intergenic  	5.210  	nan    	nan    	
NC_000913.3_-_1552729-1552827_1_nc_intergenic  	-2.720 	nan    	nan    	
NC_000913.3_+_1552765-1552908_0_nc_intergenic  	-0.110 	nan    	nan    	
NC_000913.3_+_1553779-1553877_0_nc_intergenic  	3.970  	nan    	nan    	
NC_000913.3_-_1553890-1554057_1_nc_intergenic  	-3.290 	nan    	nan    	
NC_000913.3_-_1555675-1555743_1_nc_intergenic  	-7.410 	nan    	nan    	
NC_000913.3_+_1555576-1555815_0_nc_intergenic  	-0.240 	nan    	nan    	
NC_000913.3_-_1555960-1556025_1_nc_intergenic  	7.620  	nan    	nan    	
NC_000913.3_+_1555969-1556037_0_nc_intergenic  	-1.090 	nan    	nan    	
NC_000913.3_+_1556254-1556418_0_nc_intergenic  	4.280  	nan    	nan    	
NC_000913.3_+_1556512-1556628_0_nc_intergenic  	2.790  	nan    	nan    	
NC_000913.3_-_1556422-1556667_1_nc_intergenic  	1.270  	nan    	nan    	
NC_000913.3_+_1557088-1557162_0_nc_intergenic  	-1.920 	nan    	nan    	
NC_000913.3_+_1560730-1561134_0_nc_intergenic  	2.620  	nan    	nan    	
NC_000913.3_-_1563046-1563117_1_nc_intergenic  	2.570  	nan    	nan    	
NC_000913.3_-_1563118-1563189_1_nc_intergenic  	-1.570 	nan    	nan    	
NC_000913.3_+_1563190-1563285_0_nc_intergenic  	-3.160 	nan    	nan    	
NC_000913.3_-_1563235-1563333_1_nc_intergenic  	-0.280 	nan    	nan    	
NC_000913.3_-_1567207-1567278_1_nc_intergenic  	8.570  	nan    	nan    	
NC_000913.3_+_1567318-1567407_0_nc_intergenic  	6.000  	nan    	nan    	
NC_000913.3_+_1568797-1568916_0_nc_intergenic  	1.850  	nan    	nan    	
NC_000913.3_-_1568881-1568943_1_nc_intergenic  	-0.400 	nan    	nan    	
NC_000913.3_-_1570426-1570548_1_nc_intergenic  	5.100  	nan    	nan    	
NC_000913.3_+_1570486-1570638_0_nc_intergenic  	-0.320 	nan    	nan    	
NC_000913.3_-_1570570-1570641_1_nc_intergenic  	1.000  	nan    	nan    	
NC_000913.3_-_1572151-1572231_1_nc_intergenic  	1.920  	nan    	nan    	
NC_000913.3_+_1572226-1572309_0_nc_intergenic  	1.440  	nan    	nan    	
NC_000913.3_+_1572310-1572372_0_nc_intergenic  	2.500  	nan    	nan    	
NC_000913.3_-_1572346-1572438_1_nc_intergenic  	4.170  	nan    	nan    	
NC_000913.3_+_1572373-1572465_0_nc_intergenic  	1.600  	nan    	nan    	
NC_000913.3_+_1577590-1577673_0_nc_intergenic  	0.000  	nan    	nan    	
NC_000913.3_+_1579429-1579494_0_nc_intergenic  	2.950  	nan    	nan    	
NC_000913.3_-_1579417-1579584_1_nc_intergenic  	3.360  	nan    	nan    	
NC_000913.3_-_1582597-1582704_1_nc_intergenic  	3.260  	nan    	nan    	
NC_000913.3_+_1582717-1582800_0_nc_intergenic  	2.150  	nan    	nan    	
NC_000913.3_-_1582738-1582818_1_nc_intergenic  	8.620  	nan    	nan    	
NC_000913.3_-_1582828-1582914_1_nc_intergenic  	-0.360 	nan    	nan    	
NC_000913.3_+_1582801-1582974_0_nc_intergenic  	2.580  	nan    	nan    	
NC_000913.3_+_1583701-1583781_0_nc_intergenic  	7.120  	nan    	nan    	
NC_000913.3_-_1583728-1583829_1_nc_intergenic  	5.270  	nan    	nan    	
NC_000913.3_+_1583992-1584063_0_nc_intergenic  	4.300  	nan    	nan    	
NC_000913.3_-_1583998-1584093_1_nc_intergenic  	0.580  	nan    	nan    	
NC_000913.3_+_1584133-1584210_0_nc_intergenic  	-0.720 	nan    	nan    	
NC_000913.3_-_1584115-1584225_1_nc_intergenic  	5.610  	nan    	nan    	
NC_000913.3_-_1586491-1586556_1_nc_intergenic  	5.620  	nan    	nan    	
NC_000913.3_+_1586536-1586610_0_nc_intergenic  	-0.420 	nan    	nan    	
NC_000913.3_-_1586647-1586712_1_nc_intergenic  	2.900  	nan    	nan    	
NC_000913.3_+_1586674-1586766_0_nc_intergenic  	5.530  	nan    	nan    	
NC_000913.3_+_1587697-1587759_0_nc_intergenic  	-1.450 	nan    	nan    	
NC_000913.3_-_1587727-1587792_1_nc_intergenic  	5.670  	nan    	nan    	
NC_000913.3_+_1587760-1587822_0_nc_intergenic  	-0.250 	nan    	nan    	
NC_000913.3_-_1589998-1590129_1_nc_intergenic  	2.210  	nan    	nan    	
NC_000913.3_+_1590046-1590141_0_nc_intergenic  	3.810  	nan    	nan    	
NC_000913.3_-_1590172-1590234_1_nc_intergenic  	5.550  	nan    	nan    	
NC_000913.3_+_1590178-1590267_0_nc_intergenic  	-6.000 	nan    	nan    	
NC_000913.3_-_1590496-1590618_1_nc_intergenic  	-1.780 	nan    	nan    	
NC_000913.3_+_1590562-1590639_0_nc_intergenic  	-1.560 	nan    	nan    	
NC_000913.3_+_1590640-1590750_0_nc_intergenic  	-4.110 	nan    	nan    	
